codigo_departamento,departamento,anio,pib_total_miles_millones_cop,pib_variacion_pct_anual_vs_anio_previo,total_admitidos,total_matriculados,ratio_matriculados_sobre_admitidos,var_pct_matriculados_vs_anio_previo,ipc_nacional_total_var_mensual_media,ipc_nacional_total_var_mensual_mediana,ipc_nacional_total_var_mensual_std,ipc_nacional_educacion_var_mensual_media,ipc_nacional_educacion_var_mensual_mediana,ipc_nacional_educacion_var_mensual_std,ipc_nacional_alimentos_var_mensual_media,ipc_nacional_alimentos_var_mensual_mediana,ipc_nacional_alimentos_var_mensual_std,ipc_nacional_transporte_var_mensual_media,ipc_nacional_transporte_var_mensual_mediana,ipc_nacional_transporte_var_mensual_std,ipc_capital_total_var_mensual_media,ipc_capital_educacion_var_mensual_media,geih_td_nacional_media_anual,geih_to_nacional_media_anual,geih_tgp_nacional_media_anual,proxy_pib_miles_mm_cop_por_matriculado,spadies_td_anual_universitario,spadies_td_anual_tyt,spadies_td_anual_tecnico_profesional,spadies_td_anual_tecnologico,outcome_tasa_desercion_snies,outcome_merge_pendiente
5,Antioquia,1990,221057.16481700228,23.26117961329011,10020,41072.322361831626,4.099034167847468,9.795841731163254,2.12926584575003,1.898667542983786,1.525993240640393,2.2229691021669673,2.005864514715108,1.7035716498141014,2.1656545249495176,1.6159169003889464,1.3376197439069928,1.7224879816558982,2.5190770019579203,1.6532485557783638,2.1081544765560616,2.1130858968225765,14.830787624148787,57.35789776404025,56.529104359223,5.382144278805865,15.068808287864547,13.762012220648126,14.501016249293649,13.451152319153943,12.781947433877573,1
5,Antioquia,1991,215608.08293718868,-2.465010299179633,10620,36507.85806571327,3.437651418617069,-11.113236441580177,1.0137080985718971,1.0589009230039936,0.512361581287692,1.0891531026056807,1.2419291022715127,0.5323846258505333,1.0934467116738338,1.3273319138223463,0.5973064727922638,0.8023737068906838,1.123526375000073,0.5670382711996015,1.0060171632784987,1.061645185874582,14.884476993776659,56.69772940041774,55.078514851084684,5.905799308989843,11.374056756869548,14.174940517167837,10.468867782020316,8.675754069155357,9.69038356451543,1
5,Antioquia,1992,190648.24838322337,-11.576483689267183,10230,41063.790209611565,4.014055738964962,12.47931920765586,1.2967849086264136,1.5482788085842905,0.974753567826806,1.1994385544944328,1.8089110360327683,1.1910882470145354,1.3065564719019866,1.633070702329193,0.8959955880320452,0.9503578761161259,1.344150313899579,1.2699610473763698,1.2325463369479708,1.2536017563414694,14.113545127122359,57.433877523079715,56.97889368017414,4.642733839473967,10.97025945094401,14.50892933861594,14.500288752418964,11.305004032326925,11.436079830686852,1
5,Antioquia,1993,216993.89853134367,13.818983584450631,11430,40962.42869232777,3.5837645400111784,-0.24683916600584804,0.4346879021368808,0.4080768654982826,0.3135188121776878,0.4305338455300028,0.36312390524708393,0.30457214833248336,0.3722418587855635,0.32884147498968624,0.31310942501614986,0.4135426263739456,0.5435080774764273,0.27037671088033155,0.4381909802287843,0.4461866393055546,11.243612199781614,61.15090386786593,58.23039226318412,5.2973884962047295,8.746235880371135,14.46524656083604,10.549020798685016,13.407964465682939,10.861680945654317,1
5,Antioquia,1994,189712.3386420218,-12.57250092005753,11130,46251.946291967266,4.155610628209098,12.91309565497082,0.5100328669947868,0.4383554444963037,0.31845801266230195,0.4677358074767489,0.5254784579069831,0.3188774238390184,0.5294926645356225,0.3244908145839228,0.3821395443802669,0.4212582577632204,0.5779468564814592,0.2245573685573101,0.4942569241321265,0.4627578866713623,10.950341023336183,60.97786175477064,57.64152562158764,4.101715794713914,11.728927271924459,15.211377656855358,10.98707228319568,13.761794571833644,11.861457974596394,1
5,Antioquia,1995,187919.33444430074,-0.9451173342522353,11460,41532.33959950246,3.624113403097946,-10.204125600838713,0.9750849883036109,0.9568660458942638,0.6409400180419487,0.9635327170618359,0.9188834628755133,0.6638755430567789,0.8406169639979282,0.7742547426443521,0.8264463240097257,1.236085282409591,0.859885235027837,0.4940011047103652,0.9891261675971049,0.9572866003621446,10.614451463620874,60.945103105925455,56.77690102601745,4.52465082045491,6.704854436927953,8.9221800008319,9.818577084226932,9.21592304688976,8.276019064448992,1
5,Antioquia,1996,291787.80469126895,55.27290236213284,12870,42746.08823053206,3.3213743768867183,2.9224181510933733,0.7948675518662305,0.6445091315836363,0.45036531661454465,0.752115568251997,0.6888237087445743,0.32058188717601355,0.6689950549691216,0.7604883250227391,0.33454744857347624,0.8677153067494194,0.5095142608466626,0.2699676126419261,0.7744531426870873,0.8302021062632157,11.937793375919327,61.60322944552699,56.71116531602145,6.826070332275573,12.185114115793576,15.0955084021079,11.295399827713606,11.91795469313635,10.667375062338085,1
5,Antioquia,1997,396044.19819202303,35.73020935918289,12990,44503.342368686426,3.425969389429286,4.110912158037462,1.3256989330381095,1.1692581311194166,0.7794371564879254,1.4307833273857566,0.9414875468095816,0.5855951252283478,1.1707969810866383,0.8370944888531806,0.5807963095827882,1.3917517983033134,1.0957581446185491,1.0855000784030109,1.3677823921477565,1.283758419422256,15.359739384767293,58.45647443877546,58.081087480042434,8.899201208552121,10.068739338911357,13.255872167481817,12.657295219063446,10.664284376425826,11.140828219636083,1
5,Antioquia,1998,393125.3004152084,-0.7370131389727892,11970,42730.9319556357,3.5698355852661403,-3.9826456142715125,0.8367903697915156,0.8783450139948314,0.5211727032459769,0.8455008857338625,0.855903836130616,0.45690140182048844,0.986894933218352,1.0172671149710557,0.37112215200725074,1.021788642076283,0.8695132185152881,0.7268025539080906,0.861881968842324,0.8242742459413952,16.48824002857082,57.82190819221743,57.95751763360433,9.200016999941885,5.525366634916096,7.747505818362116,7.626717737135571,7.53613587917928,6.829975876748308,1
5,Antioquia,1999,276839.94431152433,-29.579718217287613,13290,47203.80910557464,3.551829127582742,10.467539426902253,2.1,1.8966256557638899,1.1377943266658794,2.240670699455706,2.2641174972160227,1.1553324128708844,1.824210600112575,1.637516996072189,0.6994164419509316,2.622016496266229,1.3166391733010716,1.2248543384024657,2.0525515963443133,2.1227547610566333,17.927989878419666,51.71808746995788,57.106892975456105,5.864779761572891,12.072424746963806,16.105445372163327,11.184556428867428,9.72559802835989,11.382978723404255,1
5,Antioquia,2000,329544.79559946817,19.03802264482316,13320,48013.64957050963,3.6046283461343567,1.7156252435555048,1.7862595075686216,1.5268129093188687,1.3754298105813636,1.919832448734944,1.5863055420910386,1.4583821423652594,1.9041788391709247,1.2294245157988315,1.8314254460103407,1.6992013542448159,1.384072426382333,1.401449786375171,1.7053358726585999,1.6670386064899767,14.133532897892026,60.25913211571674,58.257523843153024,6.86356481015926,6.833063059087108,6.497315515016492,7.120353878852934,5.915466063431001,6.23902407378538,1
5,Antioquia,2001,377365.1367183722,14.511029079344132,13830,51109.298211250294,3.6955385546818724,6.447434570027009,0.5548447399026928,0.5302752414095061,0.32547643033836904,0.5388288930839193,0.5767370895100419,0.2858571704630841,0.5695824460522383,0.5226553141561863,0.36809331565961356,0.7002683497611367,0.6289370214041305,0.23269624232848163,0.528832682753801,0.5284634310014965,12.076422462674538,61.84831511479133,61.07636574532736,7.3834928266595865,9.143659208482594,9.035151848466182,9.67671788542828,9.590310616539268,8.808655705779973,1
5,Antioquia,2002,317462.23917831725,-15.873988270612422,15450,52768.61833453305,3.415444552396961,3.2466110499586214,0.6135056409375848,0.5728287177361204,0.4486405161684983,0.5652348027661586,0.47547940585500026,0.5100653489887177,0.6123991997613043,0.6375820996345878,0.4252492390093862,0.5201553710547187,0.7190614949040692,0.5829706106581858,0.6254503792515679,0.5855475922126894,10.482880245394876,61.85154119011732,58.585445255346585,6.016118086809227,10.572257472053666,12.045656899651227,9.55737606221678,12.417474181706384,10.203972958162028,1
5,Antioquia,2003,396472.44751861575,24.88806496949037,14460,57114.043806091344,3.94979556058723,8.234866874872376,0.31505036275730863,0.2692821939270378,0.247336968286691,0.3116481825940293,0.23536695563995091,0.25355516026243297,0.36204905110998464,0.3068026100651321,0.30799609221192215,0.3450652171265316,0.31070351803433455,0.3337059620837528,0.30716364429544135,0.3143840289492286,12.074182043135316,62.42173563230371,58.017782820090304,6.941768102862488,10.036391612296837,16.874481516261962,14.432151134630656,9.779822958637286,11.296088769633403,1
5,Antioquia,2004,474522.46986382647,19.686115096698114,16740,56539.14554871251,3.3774877866614403,-1.0065795014106784,0.49112345509496347,0.5315085706980227,0.3818850726884767,0.45974806706624743,0.5459539596487331,0.4770863399238492,0.39956743059182565,0.5944669091407364,0.31997356144853634,0.6161820105764508,0.7318057663807134,0.5515438131766148,0.4898570547942118,0.5266849826240858,14.664036566465967,59.134372417219105,59.0770008817466,8.392812895536093,10.318419730470124,10.515484496586424,11.168567574634947,7.842543443599243,9.068588979140301,1
5,Antioquia,2005,455056.72420511825,-4.102175744026261,15840,54761.086305696466,3.457139286975787,-3.144828641748966,0.6221845179419732,0.6461435691162486,0.35402464023605956,0.5749690360891961,0.5368039818352467,0.39571927819364056,0.5823335905506104,0.7332825315008469,0.23092498817242846,0.5532304226723214,0.6665572047997795,0.4569478040764623,0.6109075792828332,0.6378500510142756,14.503387523263145,58.78936844493875,60.0756956256529,8.309855682278192,13.062239752114767,14.799590946106367,11.23813652889004,9.728414693853223,11.315263743888853,1
5,Antioquia,2006,535201.6410715606,17.61207177114841,15540,55394.66001900541,3.564649936872935,1.1569779857399132,0.3698012845155394,0.4245465001020668,0.18726027889377828,0.3975143164892871,0.4294605636917617,0.23659224269984283,0.41399745426786366,0.5513842104470853,0.16489568123453138,0.4290852279880833,0.391238590185744,0.18349178193932394,0.37451645292362956,0.397438539879573,16.68864365581401,58.00916629862044,58.742365377679825,9.661610720021347,8.017733170181168,9.297359559293664,7.16784313859352,6.841635366774134,6.7170818552308535,1
5,Antioquia,2007,396065.238805002,-25.997005911264566,16680,59451.92344939599,3.5642639957671456,7.324286183900341,0.6751396036691344,0.7393000920425443,0.3859321741023448,0.6225427330932668,0.6963089511476962,0.3366653829932564,0.6201314217387488,0.6211338035416111,0.24455539741441762,0.479838163295549,1.0277586581409905,0.3580575025764269,0.6673300375099651,0.6993970027166617,11.917468458283352,59.33582686342092,58.42948461024663,6.661941545795789,5.454290574247281,9.066785348622034,7.465830707155231,5.444841604242884,6.147054000541736,1
5,Antioquia,2008,460620.0240693369,16.299028276025417,17370,57104.21443702255,3.2875195415672165,-3.9489201966219816,1.5,1.4505484654709568,1.1456032384029742,1.6334196066874234,1.4316341903376875,1.2235579112539143,1.3002203676552453,1.8780268036292387,0.8996850241227441,1.898458596721613,1.6242042391179576,1.2690268595113523,1.501903276652476,1.4192009435153277,14.821902504375224,58.00877164797453,58.813587392731215,8.066305238772388,8.807992163562716,11.232353110775197,9.859799094890153,11.754297167497798,10.117021276595745,1
5,Antioquia,2009,509886.74752585683,10.695740715150468,15960,64684.1941274534,4.052894368888057,13.27394092565696,0.5416612500413446,0.509188714253596,0.2802299659685922,0.5924801934492955,0.5873564907788781,0.35215137062626145,0.6488902059893079,0.40955939899644483,0.2569690895590899,0.6255879153765342,0.5890379034328005,0.1832412275806193,0.5587687065700329,0.5118092771774181,11.793833505865075,63.64768601775899,60.23159069662999,7.882710056202891,8.101823957794803,11.553398097211955,10.357413630123292,9.855184211367419,9.108013067025983,1
5,Antioquia,2010,468227.6069258791,-8.170273262076726,15990,64656.7525818681,4.043574270285685,-0.04242388106625152,0.4796586775541206,0.40127992421922287,0.3660938538694962,0.4571722828359919,0.3418126344944272,0.45148482351565655,0.5670815555806955,0.4884686499076036,0.4567433999739679,0.524336575434638,0.41760635767844234,0.21489224510633684,0.47526755647883684,0.4674454660406551,10.820992649534132,61.839190334958374,59.25731822608545,7.241743332732514,7.590753748616698,11.435322946245554,9.223689182013773,7.410344305368237,8.397766388497159,1
5,Antioquia,2011,667226.6219672012,42.50048739070268,17760,62636.11678089696,3.526808377302757,-3.125173659800838,0.9704556369017876,0.8618357213147417,0.6841495140476942,0.8881863975585168,0.9829087869547196,0.6821572133367944,0.9629196907158231,0.9096199191630213,0.8618537740942757,0.8818389896562687,0.9845722647118742,0.7291200052728153,0.947846764056503,1.0439443578134697,11.796547214162404,59.41048250920959,58.69093706969316,10.652426367700606,5.886387449446029,6.992444748146119,6.524292415653567,6.296432110637908,5.26053897759976,1
5,Antioquia,2012,539969.2455102609,-19.07258677445216,17940,61424.79477160548,3.4239016037684213,-1.9339034275204614,0.5973005550524132,0.6470826837101185,0.4486348352115734,0.6208905177848282,0.6937090733246253,0.48056275288344547,0.6576796706839171,0.5145362489069837,0.5853323474436678,0.7305619623613379,0.40338993854385663,0.594807579410366,0.5751329316369345,0.5776038350786747,11.130431085399106,61.857824318834844,60.957329283336755,8.790737478538059,8.936062565285338,8.797442824970126,9.992878721209948,9.631877712623615,8.142915685411667,1
5,Antioquia,2013,648995.0966495292,20.19112237331977,17730,68835.4043227989,3.8824255117201862,12.064524722871504,0.38845781420881986,0.38961817402235105,0.19497309963509168,0.37191247394947924,0.4078409149949979,0.25126411601403353,0.40893941204403994,0.3334672399308572,0.2158751054767805,0.3977773941316584,0.47684445551623256,0.11834489657058016,0.39859764705416495,0.39166387919929946,14.311541674535585,60.579256867062185,60.01636740370413,9.42821652657274,7.38944737180348,7.300534856277082,7.189011223918077,7.623965326389517,6.234785110944848,1
5,Antioquia,2014,720712.1725547471,11.050480392758132,19290,67175.1756286437,3.482383391842597,-2.4118819530276494,0.7645089824206378,0.6429550290702585,0.5972103703321509,0.7932370468941501,0.5318104945798094,0.5258903971961816,0.828168755084071,0.476050565104333,0.6364688110939392,0.6938147100390332,0.7051496212632453,0.325922802118992,0.7929133049809746,0.8369062964232795,15.473112571511747,59.04114444717137,60.44313009518726,10.728846866571246,10.819649965107246,12.52589016604709,8.673883285273646,10.507639605882847,9.110891801968462,1
5,Antioquia,2015,824434.1546284911,14.39159570540833,18120,71156.48368777671,3.9269582609148292,5.926754968446059,0.3558312700057955,0.2881645334882611,0.18027731043417827,0.343278270058583,0.2868554815926793,0.20952630363648234,0.38192016066342876,0.278811180660308,0.1476293298287703,0.46196673535106436,0.27114698900515566,0.17151349392813003,0.343861953715289,0.37681176123410015,16.007107607114612,59.602512564712576,58.443642064405175,11.586212694910229,9.235207585322046,9.517301343576882,7.996497477754127,9.618569030583886,8.571173964889953,1
5,Antioquia,2016,601318.6910320828,-27.062860307740316,18390,66768.5914909219,3.6307010054878686,-6.166538830260612,0.641772719000951,0.6814371518430881,0.3734975123908419,0.6996431058497311,0.5863243052899098,0.35833384229923015,0.7556529571121785,0.6486166787282884,0.4148887898741378,0.6023400460047429,0.5583506322902959,0.5542619599566084,0.6359540228721392,0.6923571425012046,12.595729781726355,63.000046950355454,60.164034067105284,9.006011323660172,5.821386172534467,7.221748532653674,5.954992255321976,7.248600406607482,6.526350533274925,1
5,Antioquia,2017,756592.7383602471,25.822255260626818,20640,70035.29250728394,3.3931827765156948,4.89257140733034,0.20806597522404485,0.19712389742029024,0.15798605027077223,0.206951153845932,0.2340407427231365,0.1281765012597711,0.23874515079638925,0.2298382072021869,0.19222754800468067,0.2511085703834656,0.23828715055219624,0.17792710034922604,0.20039343580965727,0.1886128959528723,10.890292834733717,62.941486379257576,62.09447529848368,10.803021038022488,8.272148908379114,9.263286796614434,8.628114656753294,7.381945978752294,7.0802634537821945,1
5,Antioquia,2018,673518.0548630779,-10.980105846272828,20280,72521.1256973087,3.5759923913860305,3.5494007393004336,0.33436279022031384,0.2831796295271143,0.17973863634319248,0.3467720156614964,0.2752852491820767,0.14744226999836066,0.333238601898474,0.20913533847693974,0.1915253787425795,0.288018784308888,0.3505897702318025,0.1456533534413213,0.332865518630448,0.30170360642779026,10.610242956415464,64.9803460053735,60.73214000954774,9.28719801832961,5.120715476384107,7.389380430925324,6.74528265252399,6.7331302801534,6.1771371639750825,1
5,Antioquia,2019,635332.2692733424,-5.669600883601913,20640,73881.19523008267,3.579515272775323,1.8754115020920583,0.6393722471738247,0.5860901810854117,0.45299176267026153,0.685422700443522,0.6516973477883856,0.3278624347868696,0.6343869203994088,0.4471622551220477,0.3595105763070511,0.8260673806974186,0.4184662994856565,0.4524881053423725,0.6469267969105696,0.6652623438119779,12.612188555328977,61.91103796867917,59.311127611035346,8.59937724741424,7.767850244145939,7.623897308895237,7.818872070760868,8.019924146898338,7.58683241792003,1
5,Antioquia,2020,771146.4507837645,21.376874444888294,22020,74163.69884427555,3.368015388023413,0.38237553319637957,1.2,1.00217591958952,0.726225695235305,1.0879687461099279,0.8332405267301342,0.681311515993461,1.023703561940669,1.0427886066193497,0.8363011583828621,1.4164224233585396,0.7617741558193996,0.4847430023585496,1.152548140840128,1.232743259890473,16.328751109659684,59.205134845129734,60.642348145370015,10.397896313167593,11.470850313110441,10.763084043863508,13.50411658407964,9.22665275964624,10.595744680851064,1
5,Antioquia,2021,812306.214512478,5.337476906867724,21540,77586.12539660989,3.6019556822938665,4.614692370617246,0.634273656237994,0.6447509272702501,0.45205835056884025,0.681332844731961,0.6999640264737804,0.5338975703005371,0.5935406508843218,0.7665411976798655,0.30020827859148996,0.7845267386278956,0.6692991101951428,0.5954954570972565,0.6312493306365663,0.6524871661752989,13.993453358606052,58.73412890809409,62.48979887446734,10.469735540472955,6.095754088579653,8.238541233462582,5.625802733579881,5.272860540779968,6.032049228369025,1
5,Antioquia,2022,774054.6148224928,-4.709012316610508,20910,75481.78041783055,3.6098412442769274,-2.7122697106244273,1.8,1.6179143284873057,0.9861541272611217,1.9338420839731927,1.4361992432504105,1.2677200188888453,1.682564970075197,1.3093307411013078,1.2147040300450747,1.9714043975409463,1.6155789875248092,1.0407511215180982,1.8394563200890077,1.7022437068792675,15.621267433113356,60.44587139614703,60.93481668414143,10.2548536949937,9.805924250372806,12.16928637868892,9.491723812664011,7.607392176298247,8.181601688170385,1
5,Antioquia,2023,823007.9337774359,6.324271959307308,20730,78608.858051234,3.792033673479691,4.142824422123404,1.1,1.1793004266697682,0.5738254749631281,0.9967435504852775,1.0649945574825237,0.5609567352020606,1.2620399023796873,1.340040775210717,0.6852424228065102,1.0508256007357297,1.03394928345037,0.49982423188093517,1.1536414520109666,0.9988240221107463,14.618291111721136,61.86934795383258,64.137,10.469658944047163,7.5059333022169525,8.43876569327405,7.038837222068398,7.462019137963191,6.545039104356233,0
5,Antioquia,2024,761180.6160233965,-7.512359871218354,21720,80410.80402938125,3.7021548816473873,2.29229379845821,0.53,0.527173815582037,0.4038742948549841,0.5724743975851935,0.5106671445178987,0.34979418524122785,0.5495782696617929,0.6576061105709922,0.31038941134280723,0.5691033735731875,0.5826578981460262,0.49802265240446986,0.5104730873117448,0.5528774462563014,14.0746449905329,62.03498278263032,63.909,9.46614855070059,7.058488028543332,6.61098965922624,6.0357849748068135,7.513105318579315,6.066009900542654,0
5,Antioquia,2025,773083.159865261,1.5636950798939835,23850,82475.6861787558,3.4581000494237233,2.567916307142089,0.4560311583210582,0.3978373784062562,0.3449034462950015,0.45532685070731344,0.3576130077254538,0.421627197492454,0.4460541551549745,0.4013743167516396,0.3060627294811165,0.48146424898913737,0.290747154064605,0.307337092921038,0.4774378228295321,0.43397142015216966,10.988733343749555,65.03338728495044,62.42419982619709,9.373467450633868,7.449135970246275,8.149404293738113,8.477416191157829,6.325169466236732,7.009667226025609,0
5,Antioquia,2026,810021.774057871,4.7780906518579265,25890,84146.63401149692,3.2501596759944738,2.025988397501232,0.5078722458080425,0.6033158735248112,0.3230762569560344,0.48106171701599776,0.5003894005465046,0.25906022900785236,0.5118893016726974,0.5443127309289344,0.4080797824155988,0.48681206066530214,0.48203213901432185,0.3609230207492293,0.5183738867601972,0.4740522110091814,10.77633785340223,63.60033283723166,62.97197204466267,9.626312253288681,4.796718407121971,5.63368051998072,6.608600536980167,6.171337618243968,5.532242899349663,0
8,Atlántico,1980,35937.89045488681,,2730,9495.2399130711,3.478109858267802,,2.8973713224089863,2.9003452729515007,1.7952081083961644,2.6924541516155713,2.746666908097282,1.330075765423473,2.3478117295160423,2.2654590357536017,2.4603185111527077,2.9834745965576555,3.981181355460935,1.674027752240473,2.8428474684751066,2.900930373860885,14.207122226218916,59.06889384170276,54.576603140965794,3.7848322721593255,13.632980988858879,14.709135614727705,16.155110210744695,13.082671087438527,13.97101421196585,1
8,Atlántico,1981,47039.061877567256,30.889880519325025,2850,9823.699610721047,3.4469121441126482,3.4592037763868504,2.389388559063052,2.503685395556901,1.66076919491146,2.223098992108514,2.0643883826134575,1.9405373108656285,2.3509675960531444,1.839954084104161,2.3182561830353268,1.7554081181727144,2.894330878846707,2.46404825421682,2.3270685515668035,2.2184275059717726,14.906831851941556,58.573430577118714,55.392576387657066,4.788324535720881,8.564521789160253,11.623568300353304,9.491715860487234,11.373532095070095,10.093078382431667,1
8,Atlántico,1982,57628.86441402329,22.512784298332843,2730,11970.905454724394,4.384947053012598,21.857405347166807,3.018150830480554,2.4897230812877935,1.9703292609824148,3.317972034871242,2.802402692018707,2.106541399330725,2.7842485123503584,2.6748028752622415,2.0129537310663563,2.8842959327020012,1.7541799623197942,2.73206685868985,3.002995080094274,2.833815766568909,13.384959844637265,56.2520381875685,55.07674252396649,4.814077317040349,10.445534776620411,13.312626278918355,13.576772108449374,12.610975821524201,11.028923582067353,1
8,Atlántico,1983,60382.406163803294,4.778060053374862,3120,14044.913556103349,4.501574857725433,17.325407081554005,3.5,3.877026851097876,1.7615828276500798,3.441307798725833,3.8480951610819316,1.2533932505200576,3.163738492243048,4.4825172310850965,1.2501737790831362,3.5741512760504426,2.993690859632612,0.9021431622955388,3.409420510159839,3.833111628437038,14.885297531767891,56.46770186400912,54.87819939716174,4.299236582881178,10.795963981867402,14.256228624520345,10.55055580754825,8.611747960633572,9.633964811741455,1
