codigo_departamento,departamento,anio,total_admitidos,total_matriculados,pib_total_miles_millones_cop,pib_variacion_pct_anual_vs_anio_previo,ratio_matriculados_sobre_admitidos,var_pct_matriculados_vs_anio_previo,ipc_nacional_total_var_mensual_media,ipc_nacional_total_var_mensual_mediana,ipc_nacional_total_var_mensual_std,ipc_nacional_educacion_var_mensual_media,ipc_nacional_educacion_var_mensual_mediana,ipc_nacional_educacion_var_mensual_std,ipc_nacional_alimentos_var_mensual_media,ipc_nacional_alimentos_var_mensual_mediana,ipc_nacional_alimentos_var_mensual_std,ipc_nacional_transporte_var_mensual_media,ipc_nacional_transporte_var_mensual_mediana,ipc_nacional_transporte_var_mensual_std,ipc_capital_total_var_mensual_media,ipc_capital_educacion_var_mensual_media,geih_td_nacional_media_anual,geih_to_nacional_media_anual,geih_tgp_nacional_media_anual,proxy_pib_miles_mm_cop_por_matriculado,spadies_td_anual_universitario,spadies_td_anual_tyt,spadies_td_anual_tecnico_profesional,spadies_td_anual_tecnologico,outcome_tasa_desercion_snies,outcome_merge_pendiente
5,Antioquia,1991,117277.35151028153,409423.76016937796,216340.06781034684,-2.465010299179633,3.487862647561801,-11.113236441580176,1.0227025470636681,0.9778382048050626,0.6440294912334859,1.0148446791410277,0.9310965513113963,0.6785852646228872,1.0497862467872234,1.0428008543828888,0.6432092002404874,1.080883530784711,0.9711850987174312,0.7022998421470819,1.019313240178923,1.0233729752319674,14.616180770696731,56.092110275509924,54.54978098279631,6.432469309935236,9.894718264904093,11.837093519634058,10.638891652158591,10.39609105496396,9.65169472811683,1
5,Antioquia,1992,114742.33360040556,458419.8969885392,191224.57387465783,-11.576483689267183,4.0039396191704215,12.47931920765586,1.3162824453028292,1.3358974284516025,0.8062008828118841,1.3259265052750777,1.4230759511419382,0.792282094058196,1.3267813844825687,1.2603407572997174,0.8041543579449061,1.3542088723200933,1.2922098354483311,0.8071131169221712,1.3252547827488161,1.3273285631423886,13.922130928884583,56.6025202180222,56.294237034170756,5.059144528330082,11.581544632476655,13.978126798849123,12.309756118329501,12.40885868499467,11.417432611781692,1
5,Antioquia,1993,126550.93754183965,457640.4902937779,215032.1956203253,13.81898358445063,3.619801281253116,-0.246839166005848,0.4406459111638434,0.42329158968183406,0.2699569490446447,0.4368858264317484,0.4320815803226585,0.25977004225863604,0.43416532785475703,0.45836156831627733,0.2777751219371354,0.4293429227201553,0.4240923402209182,0.28770851959441424,0.43948761771630074,0.436543061955251,11.053957036169697,59.82604197348513,57.23459080761299,5.709131868618993,11.354668372324392,13.750958024803277,11.865488123651147,12.15739114281484,10.891209748208459,1
5,Antioquia,1994,124738.06966070473,520290.20972790464,190099.83772537598,-12.57250092005753,4.174043074252414,12.91309565497082,0.5091767099605389,0.5152071759034614,0.32729007219758927,0.5110474173491025,0.5075433127159693,0.32686663347557166,0.5085355034435305,0.4905919776205831,0.35338097406933394,0.5340881024174445,0.4954922864818279,0.35310841848140573,0.5185833041762836,0.5251360137308047,10.846612839130659,59.84461946739447,57.06592378181295,4.43877120103429,11.29058474211454,14.503161339512912,13.441171564850407,11.782794846617257,11.741045380254974,1
5,Antioquia,1995,128263.4480878316,464367.1816405093,188195.80395148692,-0.9451173342522351,3.6284243749172505,-10.204125600838712,0.9848300045909624,1.001379044548866,0.6609011427323738,0.9856738068700027,0.9648787545368339,0.5966372717010494,0.9592585744807901,0.9807125657144896,0.6875845515902302,0.9781221150580319,0.9733408703155976,0.7192147222175543,0.9768468232242743,0.97455851673479,10.527895075689058,60.30658689325367,56.22811381744816,4.909270471818673,7.8556543079973045,10.616338666186286,9.302253199457818,8.70981319265397,8.26861969357811,1
5,Antioquia,1996,143207.25031700262,483317.94277692866,290143.54914490227,55.27290236213284,3.3722375196653958,2.9224181510933733,0.8083268009802754,0.7560480279522187,0.5355936094112822,0.7851164045088366,0.7389071938235129,0.5427786983194922,0.8378821781823346,0.755382862812712,0.5405017596925947,0.7933390565163762,0.758510381397825,0.5283190923712284,0.812330083113038,0.8157533078915079,11.689688251326151,61.195455002393054,55.80619997165899,7.3040953997535025,10.994360009253851,13.483682788250094,11.629607292341632,11.595077029831067,10.668571861702267,1
5,Antioquia,1997,144970.25591033383,499557.0410205531,395849.83318364364,35.73020935918289,3.454471203639963,4.110912158037462,1.3550900116378404,1.357674879598606,0.8963508994830329,1.357237019544785,1.3389967774673466,0.9625953186512337,1.3639333931060087,1.3430960976865773,0.9568595420079608,1.2790690148510733,1.2746562811086721,0.9298485415194003,1.3447877247354088,1.3928255337690594,15.140202571112814,58.04352036517353,57.24705300817525,9.602396620978642,10.982353832318301,14.034407165989265,12.456693308426063,11.073831445045052,11.06210287981762,1
5,Antioquia,1998,133830.06111080004,477832.0216866459,390316.40299836406,-0.7370131389727893,3.5717977940406347,-3.982645614271513,0.8501649901379178,0.8371955709981828,0.558098721641808,0.8433540174924666,0.8190531253434442,0.5658163486619111,0.8425328483475155,0.8697943884123296,0.5538294691359448,0.8125528924356029,0.8957193822158617,0.5682917673357738,0.8564493320711125,0.8375269694853271,16.184499571345448,57.175715070524575,57.47491150018774,9.936011945699356,7.102921253577371,8.370739564846298,7.380305271481029,6.912829027867222,6.767096989681495,1
5,Antioquia,1999,149557.15223158686,530561.2971572633,274722.7470422292,-29.57971821728761,3.5487248842341796,10.467539426902253,2.126745699561224,1.926104176412114,1.3638262428725232,2.160302949784672,1.871971803536775,1.2444569470911186,2.19306819221157,2.019747403773571,1.2177436790655036,2.1078178271389945,2.041396914262584,1.231624068634134,2.135389247417967,2.077935793561405,17.534979622649463,50.4634693098974,56.76812287430598,6.282229495444612,11.672885940704331,14.42447984922938,12.387511708859464,11.43073118500322,11.390218403988792,1
5,Antioquia,2000,149609.01584370923,534173.6232158346,329743.6321547596,19.03802264482316,3.5731342365495737,1.7156252435555048,1.817337664725115,1.75534091973401,1.205384252033709,1.820315184502558,1.7804192979054576,1.1281127211885613,1.720298032883865,1.7718393403714767,1.1768735330119295,1.629493553612045,1.794908591145128,1.257615560092838,1.818684201447461,1.8230306510011058,13.930910886684964,59.64662696785599,57.13191365920545,7.5020006231797245,6.4714893284018125,7.656193366581658,6.738644467620173,6.507181408139299,6.204916786001888,1
5,Antioquia,2001,154975.51744057206,578647.9364380294,381997.07191774825,14.511029079344132,3.733020389038702,6.447434570027009,0.564506819616118,0.5547529322247469,0.3455581443707001,0.5632612386351935,0.5672641614495931,0.34628067551817526,0.5899537829691569,0.5506230113641549,0.3515665881240844,0.6023525173731464,0.5357947745528987,0.3771115066798964,0.5578614171021415,0.5726042376726949,12.08398763155637,61.26412591608067,59.651813261413444,8.03232365132348,8.420489838113568,11.05682902344161,9.668252734009371,8.732136674534017,8.749323341117705,1
5,Antioquia,2002,172754.8791233237,598943.8107053337,314827.76456431905,-15.873988270612422,3.469638590148494,3.2466110499586214,0.6213607281300576,0.5952196469342012,0.4073498944077772,0.6084654994341423,0.5925498875472107,0.38952509573295874,0.612944646130475,0.58081214081205,0.3739476720313302,0.5997321011487475,0.5290795383234516,0.3444854703359002,0.6275960669329909,0.6317623631863012,10.29405601673648,61.52117088768289,58.078706496134096,6.391697446262636,9.910935334735505,12.929145259784924,10.50448881178068,10.847364054259607,10.184637922325631,1
5,Antioquia,2003,160792.8486681468,639327.5204254298,392897.93791319657,24.88806496949037,3.9770715899317115,8.234866874872376,0.3200581983325986,0.32118498087185915,0.2139375074663837,0.3193351182811402,0.30161170289893474,0.21335172554521356,0.3197347362382598,0.30067572460923125,0.23358983396411145,0.3214613661809644,0.29485081313705197,0.18716308715111707,0.3166992632881961,0.32401474834516164,11.910522871427375,61.74851452030084,57.348939171446375,7.470991859207401,11.343195858734534,13.979252306384529,12.031035996651807,12.003098750937157,11.283621552926062,1
5,Antioquia,2004,186615.8682149984,634239.2086512453,470529.80366127455,19.686115096698117,3.4013209729371123,-1.0065795014106784,0.49509383691535386,0.49939636189529496,0.34643082905052863,0.4907715816376504,0.5044969932677015,0.3735983869012776,0.5178187986694945,0.47709489150765966,0.3702900081815417,0.5311005618993284,0.5074550938573031,0.33749259743554266,0.4917438872169133,0.5011210303897031,14.551030948557191,58.3019883469564,58.08991744267277,9.015718646837415,8.476328612381536,10.786620891290626,9.562043555165156,9.128086271896125,8.999236639497509,1
5,Antioquia,2005,177468.75825743048,612346.534545367,458129.9622390421,-4.102175744026261,3.4503762376343663,-3.144828641748966,0.6294889776493561,0.6194753920673112,0.39410723640555406,0.6388764032338191,0.6273602075539807,0.37172500437216427,0.5865841997004031,0.5659793831235926,0.4070601494713279,0.5877915066364322,0.5829206373500028,0.37736270162860935,0.6280707210609858,0.6157159921156289,14.344368544003354,57.97256864937532,59.80591099492218,9.08205472743447,12.094763402075513,14.273143411138436,12.77293250356544,11.73025556660621,11.385570820035781,1
5,Antioquia,2006,173762.2829480371,620809.8585016706,540103.8314206027,17.61207177114841,3.5739602267155655,1.1569779857399132,0.37509203867254176,0.3781652212823106,0.24870633732341615,0.3907303249441502,0.3897962506001968,0.2302381633211608,0.37872018077710434,0.3775842139467866,0.26385832930458014,0.35855391230640127,0.3970885738025714,0.2558428864513162,0.37660690137162395,0.3736506524220728,16.43307995493706,57.83795082806787,58.66680540466039,10.569146977072394,6.71533330826496,8.363843094786477,7.643416156950199,7.2001296396313395,6.738876926112056,1
5,Antioquia,2007,185107.61498129234,666875.0451948226,395956.3378671485,-25.99700591126457,3.608749827063337,7.324286183900341,0.6755474042696562,0.628917523620107,0.42164185519231573,0.6730947500315918,0.6063163074881156,0.3961184317120893,0.6708909556685025,0.5806760149000438,0.36355280628412506,0.6461468899585324,0.6074262170662942,0.4312653020487809,0.6782159192803198,0.6976442435509332,11.686672754618082,58.89164493687796,57.31596329170646,7.199742755136277,6.173933985949577,7.432344380263625,7.043764620510381,6.122276367926458,6.13493814726372,1
5,Antioquia,2008,194307.32959545671,639603.0244884806,463180.0951710444,16.299028276025417,3.288710058091246,-3.9489201966219816,1.5206841119524228,1.5587079163471123,1.009821505303066,1.5375873656672716,1.5179029720234158,0.9960108407828812,1.4852632872209857,1.6636172568519012,0.94366134566858,1.4886037396086602,1.6211431529562503,0.9738556286584364,1.5328583678595054,1.5026626501876261,14.671638637152812,57.19470403235351,58.47786297318326,8.809635080634841,9.807417913692136,13.234518547828001,10.850418523898854,10.676508153935146,10.141634847935045,1
5,Antioquia,2009,178759.44999224003,721916.0876702723,508065.189564778,10.69574071515047,4.044236414952025,13.27394092565696,0.5446945574621413,0.5127738897087154,0.35286475803991596,0.544063697117334,0.5044948239171358,0.3197796108721404,0.5664283118063076,0.5421326068621329,0.3271735145373163,0.5175494626560684,0.5706298296798415,0.37694645110413005,0.5453785488656121,0.5430398299532609,11.615758001934823,63.028009442394165,59.61520110500761,8.535439433904658,9.390201993014964,10.87524811734159,10.10967288524851,9.462553695280917,9.0691840069755,1
5,Antioquia,2010,177337.79631474867,723476.3374530076,468383.1490841505,-8.170273262076726,4.081454653387354,-0.0424238810662515,0.4834184365245764,0.4917621968654496,0.3279634087636412,0.4842555964860788,0.4732785341507362,0.361161386086894,0.47779271976638027,0.5174178163749849,0.36361763250479706,0.4575841801838936,0.5202014509529733,0.30206701749058684,0.48551421821546353,0.4833064616657836,10.735421586244149,60.80812473760185,57.93441783614913,7.876287637556057,8.359456431026828,10.554700916080817,9.697677890850466,9.315943461172157,8.410296685676803,1
5,Antioquia,2011,197892.48920643254,701120.1401103655,668911.3398061803,42.50048739070268,3.5510459115900113,-3.125173659800838,0.9754226194312698,1.0122932317998394,0.6199291375483545,0.9925578057436687,0.9779253115968598,0.632927323516489,0.9716518743557416,0.9602550553543959,0.608158839842801,0.9069861741559144,1.059896702804724,0.5889428927739483,0.9699113342874379,0.9807682160046737,11.731281666228435,58.813197894690525,58.30038110114438,11.569845598737253,5.083952765999204,6.969830527752624,5.970370938841408,5.600686763303751,5.268691947003086,1
5,Antioquia,2012,200257.59462829347,687208.9543038992,540414.4943964813,-19.07258677445216,3.438111773260609,-1.9339034275204614,0.6096539718769054,0.6241144203395265,0.40777674282896764,0.6050579718512729,0.6005654753726766,0.41598864309623435,0.5959284020581768,0.6506734181117866,0.40054288516537434,0.6254193600884702,0.7240627263898812,0.4499254734218529,0.6104330571239766,0.6231651199190033,11.012576559369249,61.02128783036199,60.00794730685221,9.549380625778609,7.934444442386579,9.876270556450306,9.124903803675176,8.4434108192625,8.143956066664963,1
5,Antioquia,2013,201405.47713107665,773172.0091510083,647139.3837693826,20.19112237331977,3.8391359596647585,12.064524722871504,0.3945120554856623,0.3799234028283504,0.2446998050106498,0.3972654763956917,0.3731898339545325,0.2572291534829813,0.38515662107865745,0.36585897158501074,0.25599990807374884,0.39782470868366065,0.41573220387544124,0.19412082913464324,0.39562342070700196,0.4071626245787723,14.175163070518243,60.183415050926754,59.61883375614224,10.192913055120712,6.318234845143778,8.043288474488895,6.764118222718989,6.539886050707296,6.238844013230559,1
5,Antioquia,2014,214324.70099541714,758714.5005218517,718022.6280178853,11.050480392758132,3.5373053463424404,-2.4118819530276494,0.7786580016373184,0.7877689983168535,0.5258094857745168,0.7841127212601476,0.8259979527176934,0.48892312612824607,0.7329668897581362,0.8358128241695852,0.5285402448674134,0.7898111278345946,0.8927622830874257,0.4993458262798079,0.7651396328372143,0.7823018438857408,15.28730217935771,58.13312598705566,59.29291395988182,11.518969278783054,9.129916406217896,11.692783204700978,9.94014542872902,9.200791286068942,9.075611857572989,1
5,Antioquia,2015,202118.40355191714,803009.053228339,812980.4393553012,14.39159570540833,3.975804556948996,5.926754968446059,0.3574002047000244,0.3809965729776222,0.21703083816770632,0.34923327102583807,0.37702537938325936,0.23340499197108897,0.3559711842878562,0.38663542125184486,0.18691630929355943,0.33690165670040123,0.4103760415747099,0.21570845577018163,0.36038618548309387,0.36618508135369887,15.748001112185603,58.69858687817581,57.53338353286688,12.299708094066714,8.715966043033353,10.999753101638982,9.587034855436595,8.861415909642622,8.583362765357553,1
5,Antioquia,2016,205123.26877752604,751247.6405200814,600624.6602443587,-27.06286030774032,3.6598170721495187,-6.166538830260612,0.6505416807098188,0.6216256234882558,0.42068415166261186,0.6370732161833251,0.651641474154903,0.4278220908539771,0.6431446298816841,0.6119736404116121,0.42907312407913784,0.6723366269185341,0.5867968058939129,0.42423653021468216,0.6495731881172818,0.6423898466023917,12.493730931031761,61.933440381294595,59.33846130286184,9.730282784262137,6.421681435237148,8.040415295668042,7.332644087990545,7.250075702020308,6.578461762357822,1
5,Antioquia,2017,232823.96253570114,778536.8333149216,750770.570813995,25.822255260626815,3.344668007676954,4.89257140733034,0.21124971017215385,0.19718424280060107,0.1402097604015247,0.21586504269207477,0.1965189937318659,0.13466296767756383,0.21247781880657637,0.2180752867747431,0.14152201491898356,0.22175532872277726,0.19332996079494905,0.11273488088265497,0.21431014213516708,0.21090655142442674,10.641052323660778,61.90552837841499,61.12624929723984,11.729286497207426,7.208491827306645,9.01061929193203,7.5199110921539125,7.445570254481047,7.107588920382587,1
5,Antioquia,2018,226085.75609550276,809138.1202413791,676166.8490534552,-10.980105846272828,3.571760195272844,3.549400739300433,0.3375650823708609,0.3215994735182625,0.20181179115223338,0.3408691169135656,0.30974754686009404,0.19521083060068958,0.32675404275082165,0.29621272036291707,0.19825153277605354,0.3624302820198156,0.35210048417767537,0.1965294345158536,0.33575632448433707,0.34066776872054283,10.517858408303377,64.1676976868957,59.402355226090215,10.1938517465163,6.336835762392673,7.982460589152183,6.696230930775543,6.369461473135178,6.141513297088948,1
5,Antioquia,2019,232010.28188582073,824283.3842913853,640012.4512147269,-5.669600883601913,3.554140118681817,1.8754115020920583,0.6506024153732136,0.6615642943032412,0.40755779169915113,0.6448251333636756,0.649414271630622,0.3877744672845845,0.6759237186987707,0.6523272583445675,0.38274238404101607,0.6104057055109092,0.6267515453363784,0.36923226217764976,0.6426818838406017,0.6786771271882946,12.391378587364692,60.77576953735504,58.57281273651656,9.426032248924328,7.628184638801606,9.443234539624154,8.571923461875151,8.033036770316206,7.5709634354056305,1
5,Antioquia,2020,245720.71424994362,831835.1048905072,770754.9951516744,21.37687444488829,3.386609417687204,0.38237553319637946,1.2153848195823185,1.284434925890121,0.8667545381241538,1.206567709470956,1.284880911406475,0.7799182987489358,1.19359108569347,1.2384407443119065,0.7793379441988928,1.2131478787047523,1.2452660444830057,0.8601675719044786,1.20465453253894,1.225795006832691,16.301458709124116,57.908985014557736,59.59890839541231,11.250109470597524,10.95451649728574,13.268318683842828,11.631422447887843,11.497664147777975,10.487684996741743,1
5,Antioquia,2021,238912.5780741371,867631.661469198,803451.442117195,5.337476906867724,3.6329696509985947,4.614692370617246,0.6425766370846681,0.6173855698155833,0.4078421053849026,0.6234737226408448,0.6141520095246521,0.4197451373052521,0.6703053627514307,0.6661205694695362,0.42969180089893594,0.7061169249944778,0.652596675067232,0.38930491686369645,0.6449446147183312,0.6619943689169907,13.733465007940113,58.14851405264895,62.10595655369218,11.27372554022034,5.959840565354644,7.55657526323935,6.423466496440497,6.215964082823672,6.02140823086496,1
5,Antioquia,2022,234179.19927805135,838070.8024894632,767422.1151543391,-4.709012316610508,3.5860979454476105,-2.712269710624428,1.814088620093677,1.7767881247055985,1.1872238302339737,1.859047624699575,1.7944199618890362,1.082549045240657,1.901246049653672,1.8686543413890415,1.1262064165206116,1.783763345597059,1.7492142477681096,1.0700939823783855,1.8036213293477212,1.7653175958618863,15.503941037313089,59.89267820063827,60.38890534801143,11.116209467521792,8.232228911622505,10.066921549188057,8.713893830970877,8.880266951421909,8.193748334868554,1
5,Antioquia,2023,232253.78062861404,877805.4414428687,824409.852576366,6.324271959307308,3.7791818823476198,4.142824422123404,1.122569408917457,1.1184654417312263,0.7799775395255552,1.1359458199162533,1.0909589836436397,0.8154661423395057,1.164888769131245,1.1348928174166395,0.8176503945638735,1.1828993951443076,1.135509330242269,0.7860399040157242,1.1183928206569451,1.1349407614051985,14.3945839409815,61.14602030060334,63.578319563728336,11.425831843060841,6.745357164034335,7.955329389381227,7.486649656525503,6.74107437644611,6.474734438761517,0
5,Antioquia,2024,240316.65046280512,897515.4547233479,761027.7831385052,-7.512359871218354,3.73573364212166,2.29229379845821,0.5371870217115929,0.5455412331245376,0.3124220638473074,0.5371610117277293,0.5562978844498204,0.32699938654120897,0.5391170416974184,0.5211207601947797,0.31898804245533424,0.5854431140792971,0.517341709706564,0.2752401937320111,0.5321769040454312,0.5318516232443901,13.907945474948571,60.99165524915384,63.27468568689056,10.31532607915119,6.271280193918964,7.6239982528511065,6.326994073613687,6.050516569944935,6.096915127615325,0
5,Antioquia,2025,266229.46973080316,927754.8893256218,768807.9462260826,1.5636950798939837,3.4798713310612506,2.567916307142089,0.4606690728230261,0.4604152350161283,0.31208054201685337,0.46196939059120495,0.4831707278565711,0.3351596315715048,0.43674183678062173,0.44328004773234947,0.3343879166580916,0.4586094631041382,0.45324664520485797,0.3005740340071749,0.4609701618536768,0.46234797699030183,10.923648092298118,65.01459070669266,61.26329005221987,10.072349190803545,7.148755846432778,8.519009633626155,7.693922104435767,6.772399135724225,6.992964241841289,0
5,Antioquia,2026,291089.01319598296,939276.295832659,801565.7924493622,4.778090651857927,3.2239642085747255,2.025988397501232,0.5148816405267205,0.5061720843585977,0.32357331901782754,0.509672263363115,0.5407914573180695,0.3516819393346895,0.521217803240295,0.507289662869121,0.2888118756640041,0.518114887514584,0.44106504258748086,0.3143571046107794,0.5194823813678033,0.513334542334336,10.662196103977143,61.985359421824946,61.86366028502349,10.372682551350131,5.13970948414802,6.460453651949792,6.054979308698596,5.732125322935012,5.518737901621272,0
8,Atlántico,1980,28204.548208341588,142542.43875391263,29859.24467754089,,5.051724498988389,,2.937105888481433,3.0951759609106992,1.762084738389481,3.012658001584088,2.9884532377994404,1.650636876115917,2.983064029870116,3.1143845785235276,1.794255077172674,2.855786800972762,2.965665308493186,1.6527889225348311,2.9539737456742934,2.858237934213964,13.974122143390042,59.12395128628379,53.52364742194134,2.542521579271319,9.729533171862899,11.950380849141586,11.301688414030236,10.914256027641173,9.965958330306794,1
8,Atlántico,1981,28396.702435433377,82641.54110713958,43916.613766079936,47.52867093081718,2.9061846398997577,-42.54999202689386,2.420213629345098,2.412730579137731,1.671022427983063,2.5053860893211866,2.3421790631662147,1.573816699882988,2.409715292439831,2.4738488679836617,1.4679076670656366,2.470051503462989,2.515956886105209,1.9213058394868237,2.432797412729137,2.461825466028611,14.618583332093472,57.628110986553025,55.05074451876439,6.479892133866465,11.41122987987108,14.794035544133104,13.244907252625213,12.524194982249414,11.753350677515394,1
8,Atlántico,1982,35724.85889532461,130927.033168858,54056.53901527406,23.462258536282736,3.6655712038439883,59.97972404378091,3.0871599667601726,3.0728141416376054,1.999558740422703,3.003420165980969,3.1996460425956816,2.105872387728958,3.1288230799588583,2.973901103423937,2.2862680270749274,3.12289792929221,3.342927701081788,1.8458397510832967,3.169900437355851,3.1573093568066657,13.271110087764677,56.043940194315155,54.47318759846212,5.011349155501821,10.137362786697267,13.034123438874403,11.92195188589731,10.520398307827376,10.240589717465681,1
